[2024-11-09 00:08:54] [INFO    ] discord.client: logging in using static token
[2024-11-09 00:09:02] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-09 00:09:02] [DEBUG   ] discord.state: Processed a chunk for 237 members in guild ID 731695532321275923.
[2024-11-09 00:09:03] [DEBUG   ] discord.client: Dispatching event guild_available
[2024-11-09 00:09:03] [DEBUG   ] discord.client: Dispatching event guild_available
[2024-11-09 00:09:03] [DEBUG   ] discord.client: Dispatching event ready
[2024-11-09 00:09:42] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2024-11-09 00:09:42] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2024-11-09 00:10:23] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2024-11-09 00:10:23] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2024-11-09 00:11:05] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2024-11-09 00:11:05] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2024-11-09 00:11:46] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2024-11-09 00:11:46] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2024-11-09 00:12:27] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2024-11-09 00:12:27] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2024-11-09 00:13:08] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2024-11-09 00:13:08] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2024-11-09 00:13:50] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2024-11-09 00:13:50] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2024-11-09 00:14:31] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2024-11-09 00:14:31] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2024-11-09 00:15:12] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2024-11-09 00:15:12] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2024-11-09 00:15:53] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2024-11-09 00:15:54] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2024-11-09 00:16:35] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2024-11-09 00:16:35] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2024-11-09 00:17:16] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2024-11-09 00:17:16] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2024-11-09 00:17:57] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2024-11-09 00:17:57] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2024-11-09 00:18:38] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2024-11-09 00:18:39] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
